ID,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,level
1986,14993923,14971224,14993923,0,20,649105,648739,10068.07263,17598.50117,156.1299201,126866.998,0,648694,6407.659402,26417.29835,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
1987,14985172,14984952,14984969,215,330,92769,92862,21135.33427,26060.81565,85.81816745,30523.57357,13,92599,11661.61245,13811.40561,-1,0,-1,0,-1,0,-1,0,VOIP
1988,14628796,14628796,14590186,22,3,5485571,5522716,95613.04575,50138.09622,30.48781321,26090.0487,3,5485532,32873.69888,354656.5608,1032611,3368691,5824660,2288217.009,1032089,3187214.25,5485532,2261481.471,BROWSING
1989,11230663,11189681,11230663,81,268,1673478,1673176,319705.1714,320876.0857,6.411019545,2319.987698,11,1673176,158178.3521,370191.3814,1578485,2285578.25,3100470,703332.4256,1386834,1529409,1673176,117192.2056,CHAT
1990,14942891,14942772,14942658,0,0,4419621,4419711,9045.261501,12452.215,190.9938311,149752.1464,0,4419571,5237.606379,89633.98264,12814023,12800000,12814023,0,4419571,4419571,4419571,0,EMAIL
1991,14982749,14982448,14982690,83,21,75199,74624,46529.34161,35588.33729,49.72385241,18291.90358,18,74395,20138.10349,22970.65626,-1,0,-1,0,-1,0,-1,0,VOIP
1992,14999727,14999311,14998113,0,0,183835,183502,994.9131733,1387.172863,1726.031414,1370469.409,0,183502,579.3861099,4047.428806,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
1993,14971171,14970902,14971171,15,67,116351,116071,20368.57415,25946.57019,87.76868556,36136.58544,12,116071,11402.26276,14129.25135,-1,0,-1,0,-1,0,-1,0,VOIP
1994,14893632,14893627,14893577,0,0,849655,811221,6727.022132,12339.33471,229.8297689,190746.0182,0,811167,4352.317943,20205.78091,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
1995,14981071,14980814,14980876,17,97,84451,98380,20521.66301,25873.70639,87.51043233,31283.47766,13,84221,11435.93206,13702.10064,-1,0,-1,0,-1,0,-1,0,VOIP
1996,14396959,14396758,14396542,63,12,5815002,5814977,757724.1053,625936.6087,3.056200966,1519.209716,10,5814937,334813,1070314.128,2383874,3509380.5,6079399,1729858.963,2109792,3317047.5,5814937,1702927.827,BROWSING
1997,11051369,11051369,11051123,134,385,5172689,5172528,212526.3269,263121.9762,8.686706597,3331.532953,15,5172245,116330.2,566257.0001,1836328,4700502,7564676,4050553.716,1834884,3503564.5,5172245,2359870.594,CHAT
1998,11218849,11181488,11218849,6,2,790017,787243,8797.394178,6998.658141,256.3542838,211706.7446,0,787243,3902.208348,33218.97145,-1,0,-1,0,-1,0,-1,0,EMAIL
1999,14964761,14951832,14964761,195,176,74049,71909,47466.13333,35545.75059,49.3158561,18583.52432,15,71649,20304.96744,22404.13025,-1,0,-1,0,-1,0,-1,0,VOIP
2000,14965396,14965270,14965336,0,0,160742,160429,1143.696599,1596.472797,1500.862389,1196419.594,0,160429,666.313268,4507.945891,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2001,14979560,14979280,14979287,8,49,108784,125921,20632.61708,26748.72679,85.98383397,35752.11822,5,108784,11639.12976,15161.94264,-1,0,-1,0,-1,0,-1,0,VOIP
2002,14893428,14893393,14866713,0,0,821406,782044,10800.13996,18353.96667,147.1118671,119301.6141,0,781990,6800.652055,32487.02003,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2003,14991300,14991084,14991052,8,284,49148,49125,20592.14835,25408.56271,88.05106962,30865.03505,8,48886,11365.6558,13169.82309,-1,0,-1,0,-1,0,-1,0,VOIP
2004,14247942,14247942,14208954,218,316,8832944,8832942,445248.1875,473631.8,4.491876792,1657.853464,19,8832900,226157.8095,1113604.554,14246140,14200000,14246140,0,8832900,8832900,8832900,0,CHAT
2005,14998692,14998488,14998536,0,0,3607490,3646206,7944.114407,10955.83346,217.285614,170755.5566,0,3607430,4603.650092,70270.54557,11976162,12000000,11976162,0,3607430,3607430,3607430,0,EMAIL
2006,14984065,14983875,14983725,219,20,75833,75869,43181.19597,35090.69087,51.78834982,18991.04148,11,75654,19334.27742,21857.3674,-1,0,-1,0,-1,0,-1,0,VOIP
2007,14997148,14995807,14997148,0,0,123027,94012,1019.429436,1424.230579,1683.120017,1344189.575,0,94012,594.1582346,4135.392249,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2008,14988116,14987886,14981847,11,61,87816,87577,18688.13716,24242.47087,94.87516643,38963.93649,0,87577,10547.58339,13145.79266,-1,0,-1,0,-1,0,-1,0,VOIP
2009,14950766,14950727,14950661,0,0,801575,801828,13754.11868,23215.31211,115.9137933,92195.74435,0,801575,8632.081986,35306.80291,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2010,14956893,14956893,14941524,15,201,359193,319601,28435.15779,31323.94969,67.19309953,22102.78565,0,319601,14897.30378,19527.25028,-1,0,-1,0,-1,0,-1,0,VOIP
2011,14950110,14912732,14911055,270,128,7587091,7586920,497091.0667,514174.3103,4.080237537,1636.844144,17,7586541,249168.5,1138369.188,7068900,7456366,7843832,547959.6722,4713253,6149897,7586541,2031721.429,CHAT
2012,14995825,14995825,14957740,181,11,76643,76671,44497.99703,35112.06573,51.01419895,18769.62421,11,76428,19628.04319,22106.65013,-1,0,-1,0,-1,0,-1,0,VOIP
2013,14999345,14998935,14999345,0,0,201074,200743,1069.519039,1495.448156,1603.803366,1280511.716,0,200743,623.5437539,4296.569155,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2014,14988026,14988026,14987720,8,12,73793,73846,17207.83697,22369.73134,102.9488473,43021.07562,0,73561,9719.861219,12007.47552,-1,0,-1,0,-1,0,-1,0,VOIP
2015,14843552,14843346,14843499,0,19,8138439,8137635,22388.15385,37108.7475,71.74832547,57737.59542,0,8137635,13950.70677,250973.8244,13584840,13600000,13584840,0,8137635,8137635,8137635,0,VIDEO-STREAMING
2016,14911546,14911206,14911546,7,44,2071116,2033842,35844.24519,43096.95376,51.23546546,23457.52748,7,2033842,19543.31062,86590.80296,10945163,10900000,10945163,0,2033842,2033842,2033842,0,VOIP
2017,14993244,14993226,14993032,24,3,11195316,11195872,29748.46429,14993.032,100.4452405,89322.9644,3,11195316,9962.288372,288970.0198,12546168,12500000,12546168,0,11195316,11200000,11195316,0,BROWSING
2018,14127023,14127023,14126771,258,499,7635687,7635683,344561.5366,381804.6216,5.662905766,2174.485028,17,7635641,178823.0759,862862.3327,12429466,12400000,12429466,0,7635641,7635641,7635641,0,CHAT
2019,11392411,11392292,11392030,0,4,704831,700816,11028.35624,7944.232915,216.7232204,180403.2527,0,700816,4616.049838,36853.96836,-1,0,-1,0,-1,0,-1,0,EMAIL
2020,14985837,14985581,14985009,151,16,76872,71154,43689.74052,34290.63844,52.18260415,19149.74786,15,70390,19188.01152,21320.89183,-1,0,-1,0,-1,0,-1,0,VOIP
2021,14996943,14985145,14996943,0,0,95736,88780,994.501261,1387.192952,1725.751708,1378011.105,0,88780,579.4800232,3746.309436,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2022,14966048,14966048,14951971,8,64,96307,94773,21019.73034,26510.58688,85.39328485,35236.89086,8,94539,11719.69303,14622.84026,-1,0,-1,0,-1,0,-1,0,VOIP
2023,14978307,14978307,14976538,0,0,662681,623906,7748.736161,13752.56015,201.8919762,161816.2854,0,623860,4954.782335,19719.01245,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2024,14971215,14971215,14970888,3,31,374184,413321,31125.18711,36783.5086,59.44741292,29304.6356,3,374184,16840.51181,34242.29246,-1,0,-1,0,-1,0,-1,0,VOIP
2025,12326902,12326661,12326902,23,2,3339047,3376787,57871.64789,29349.76667,51.51334861,44969.93649,2,3338993,19443.06309,197677.7881,1241109,2386466.4,4119231,1110877.617,1088407,2057413.8,3338993,922564.4433,BROWSING
2026,14826257,14826214,14785733,116,330,5217496,5217492,344795.6744,422449.5143,5.395832542,2183.760878,17,5217449,187674.1392,746893.5155,3153534,4942071.333,5918766,1551110.373,1280549,3506957,5217449,2018519.852,CHAT
2027,14985583,14952546,14985583,66,14,77257,77280,45037.78916,35595.20903,50.38175692,19214.13401,9,77041,19874.77851,22292.31693,-1,0,-1,0,-1,0,-1,0,VOIP
2028,14957543,14956612,14957543,0,0,209712,189927,1629.438065,2269.733384,1054.3844,841378.3601,0,189927,948.4808497,6774.504247,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2029,14979027,14978836,14978808,8,63,94795,115359,20547.10014,25692.63808,87.72265381,36406.90413,4,92179,11408.246,14958.2627,-1,0,-1,0,-1,0,-1,0,VOIP
2030,14988587,14984952,14988176,0,0,1479296,1439037,3018.117221,5769.120862,504.7173559,432254.6882,0,1439037,1981.568879,19724.9175,11591964,11600000,11591964,0,1439037,1439037,1439037,0,VIDEO-STREAMING
2031,14972426,14972426,14972239,6,33,7102042,7064552,154354.9072,162741.7283,12.7567837,6232.924444,6,7064503,78802.24211,552863.3084,1230666,4244774.333,7500653,3141977.708,1220781,3632686.333,7064503,3052447.551,VOIP
2032,14987769,14987618,14987586,8,41,121228,132808,25147.01007,31552.81263,71.59170921,25689.6807,6,120950,13981.1278,18345.89972,-1,0,-1,0,-1,0,-1,0,VOIP
2033,12858139,12858139,12821420,24,2,6248638,6240539,97410.14394,45305.37102,32.43082067,29416.93195,2,6240539,30908.98798,344708.2425,2921018,4174128.333,6567457,2073451.888,1763602,3560735,6240539,2365390.517,BROWSING
2034,14889921,14889921,14889529,210,314,6423149,6386260,215795.9565,248158.8167,8.797897585,3681.617921,13,6386217,114537.8538,605734.399,2163110,4899337.667,6678214,2404980.71,1681381,3409438.667,6386217,2589082.448,CHAT
2035,14963454,14909895,14963139,4,5,4356981,4356952,8628.411458,11903.84964,199.6196867,156119.837,0,4356924,5011.203617,84416.69448,12192760,12200000,12192760,0,4356924,4356924,4356924,0,EMAIL
2036,14951900,14951583,14951629,76,14,75650,75784,50005.29431,37852.22532,46.54926799,18105.45817,11,75559,21513.52518,23544.24751,-1,0,-1,0,-1,0,-1,0,VOIP
2037,14985535,14983332,14985535,0,0,307842,347621,2590.9272,3607.495185,663.239584,526658.6745,0,307807,1507.902495,9993.414407,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2038,14999995,14972699,14962616,12,55,81444,97911,19445.06364,25360.3661,90.80003027,36806.47894,9,78407,11021.30419,13466.08875,-1,0,-1,0,-1,0,-1,0,VOIP
2039,14978482,14978482,14977441,0,0,1278613,1278316,3261.154365,6303.636785,465.4009665,400676.3836,0,1278316,2148.993113,24517.35678,2004213,3289309,4574405,1817400.192,1221024,1249670,1278316,40511.5617,VIDEO-STREAMING
2040,14986212,14986212,14981707,11,74,323184,323250,25314.5473,30512.64155,72.39988331,29954.73439,11,322891,13824.91882,26322.17621,-1,0,-1,0,-1,0,-1,0,VOIP
2041,14999988,14959989,14999988,15,195,64077,84506,19684.19605,24834.41722,91.06673952,33826.62706,10,47264,10989.0022,12948.17765,-1,0,-1,0,-1,0,-1,0,VOIP
2042,14969994,14969994,14932790,18,0,5508661,5509064,18973.37643,8936.439258,164.4623238,149550.0265,0,5508661,6082.890695,117067.7271,8207193,8207193,8207193,0,5508661,5508661,5508661,0,BROWSING
2043,14959399,14922283,14957975,261,290,6044386,6005620,149222.83,166199.7222,12.83474022,5367.127383,11,6005620,78321.46073,441188.2564,13089627,13100000,13089627,0,6005620,6005620,6005620,0,CHAT
2044,12412792,12412792,12306003,0,2,1099335,1135816,10422.15953,7965.050485,220.5788996,184663.3699,0,1099243,4535.181586,44653.39373,4963274,4963274,4963274,0,1099243,1099243,1099243,0,EMAIL
2045,14995776,14995460,14995575,215,15,75938,75968,45440.78788,35366.92217,50.41419664,18937.26607,9,75718,19861.95497,22768.30956,-1,0,-1,0,-1,0,-1,0,VOIP
2046,14964260,14905736,14964260,0,5,458551,422364,3790.878942,5269.105634,452.6785822,358220.5201,0,422364,2209.399085,15173.36258,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2047,14983424,14983424,14954169,7,63,78992,78592,17858.66985,23006.41385,99.50996515,41728.24583,7,78592,10055.98926,12116.52615,-1,0,-1,0,-1,0,-1,0,VOIP
2048,14999312,14999312,14999213,0,0,1914670,1877698,4255.123972,8196.291257,357.1497146,309000.3061,0,1877698,2800.469007,35634.09465,2646322,5816272,8986222,4482986.282,1115766,1496732,1877698,538767.284,VIDEO-STREAMING
2049,14997318,14997105,14979620,11,51,125541,125495,25418.82203,32564.3913,70.14587542,28537.70254,11,125231,14269.56993,19947.3897,-1,0,-1,0,-1,0,-1,0,VOIP
2050,14985601,14985601,14952803,5,65,72153,62060,19563.44778,24234.68882,92.42205234,35123.31604,5,56607,10827.74639,12971.43178,-1,0,-1,0,-1,0,-1,0,VOIP
2051,10170248,10170189,10170188,862,780,8665261,8702697,1130021,1130020.889,1.966520384,764.1898211,59,8665261,535276.2105,1973054.785,9022681,9022681,9022681,0,8665261,8665261,8665261,0,BROWSING
2052,14361379,14360839,14361129,171,13,4264739,4265948,184113.3205,202269.4225,10.51431064,4471.715425,11,4264739,95742.52667,414235.2958,2076113,3207122.667,5024125,1589224.069,1041880,2608547.333,4264739,1613293.522,CHAT
2053,14645691,14645436,14645407,26,5,767807,754661,10682.30197,14601.60219,162.2320176,125182.622,5,754661,6166.606737,39882.91115,-1,0,-1,0,-1,0,-1,0,EMAIL
2054,14973475,14950996,14973084,187,29,71867,71065,44497.0119,35397.3617,50.8232057,18529.23253,14,70826,19701.94079,22069.85811,-1,0,-1,0,-1,0,-1,0,VOIP
2055,14970059,14969934,14942802,5,5,306631,288553,4513.094362,6254.835496,381.2944224,300501.1537,0,288553,2623.104784,13671.89937,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2056,14994407,14994190,14989780,7,68,97311,102585,19028.1599,24533.19149,93.43483874,37931.20995,7,81389,10710.29071,13101.92726,-1,0,-1,0,-1,0,-1,0,VOIP
2057,14994744,14994744,14994658,0,0,1514047,1476518,4953.665015,9460.35205,307.7078208,267119.7321,0,1476518,3250.540646,38311.88428,2627852,5821394.5,9014937,4516351.116,1391809,1434163.5,1476518,59898.30832,VIDEO-STREAMING
2058,14981453,14981246,14981243,20,228,99800,121824,22260.39525,28266.49623,80.43278579,31644.99465,13,99800,12443.06728,16503.8414,-1,0,-1,0,-1,0,-1,0,VOIP
2059,14994471,14994143,14994351,15,95,45224,47944,20045.64572,25116.16583,89.83311249,32460.09813,9,44986,11140.02303,12913.1002,-1,0,-1,0,-1,0,-1,0,VOIP
2060,9862390,9862390,9822860,2246,2432,6673315,6673338,1972478,1637143.333,1.31813891,542.3634636,61,6673050,821865.8333,1971424.205,2847798,4760556.5,6673315,2705049.012,2469880,4571465,6673050,2972090.009,BROWSING
2061,14661733,14660956,14661027,74,52,2565482,2565411,168516.7356,215603.3382,10.70814753,4864.090759,0,2565368,93985.46795,315790.8957,1815061,3494476,5531173,1883642.726,1365003,2156096,2565368,685244.11,CHAT
2062,14740428,14737550,14740418,6,5,1112012,1074761,13838.07512,18494.87829,126.4549442,97109.3241,5,1074761,7912.199678,50672.10523,13107949,13100000,13107949,0,1074761,1074761,1074761,0,EMAIL
2063,14986749,14983517,14986544,74,14,75559,75205,44860.82934,34531.20737,51.3787213,19295.77922,12,74263,19488.62029,21968.94775,-1,0,-1,0,-1,0,-1,0,VOIP
2064,14958798,14921049,14958798,0,0,257532,218065,3842.660057,5329.105094,447.3621477,352374.168,0,218065,2235.659543,11541.07096,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2065,14980060,14979795,14977361,7,67,92329,104705,19607.06152,24962.26833,91.18788576,37643.50744,7,86910,10974.40293,14199.4214,-1,0,-1,0,-1,0,-1,0,VOIP
2066,14999854,14999849,14999826,0,0,2406569,2405965,5561.679273,10676.03274,273.6026631,237385.5106,0,2405965,3655.825981,52484.12528,1654756,3564119.667,5024512,1729160.293,1122115,1630787,2405965,682155.9878,VIDEO-STREAMING
2067,14998825,14998825,14998464,25,86,96513,127945,21125.10563,26405.74648,85.3400183,34287.01915,11,95522,11726.99375,15073.45185,-1,0,-1,0,-1,0,-1,0,VOIP
2068,14980075,14979867,14979837,13,230,75005,112547,21217.94193,25916.67301,85.84736725,30285.4959,11,74743,11657.64591,13577.84943,-1,0,-1,0,-1,0,-1,0,VOIP
2069,14799190,14799190,14798649,1,0,4962270,5001672,58494.82213,32524.5033,47.97559866,39555.74596,0,4962211,20873.32863,221404.1543,2588419,4933043.667,7209040,2311074.857,1450357,2963296.667,4962211,1805660.035,BROWSING
2070,14861886,14861886,14821259,81,27,1439964,1441171,141541.7714,157672.9681,13.52452845,5845.489597,13,1439964,74309.43,173520.2979,4404293,7430739.5,10457186,4280041.686,1239320,1339642,1439964,141876.733,CHAT
2071,14550405,14550278,14550405,23,0,619568,581581,22770.38811,13447.69409,118.4159479,94012.50343,0,581581,8449.712544,28468.99182,-1,0,-1,0,-1,0,-1,0,EMAIL
2072,14978248,14977498,14955772,46,57,77343,77603,45386.35758,36927.8321,49.20468669,18168.68034,10,77135,20350.88043,22613.91579,-1,0,-1,0,-1,0,-1,0,VOIP
2073,14884454,14882340,14884454,0,3,275068,274646,1445.589121,2012.228471,1188.757075,948406.7068,0,274646,841.2623071,6781.193228,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2074,14990369,14990106,14982599,14,71,102765,103193,20040.24866,25524.01874,89.19059964,36077.09723,0,102514,11220.33608,14126.73175,-1,0,-1,0,-1,0,-1,0,VOIP
2075,14541730,14541725,14541703,0,0,1965238,1964596,4701.495312,9111.342732,322.5888529,281559.4843,0,1964596,3100.58209,45883.11463,2716987,4580557.333,8051650,3008779.382,1358733,1640118.333,1964596,305221.568,VIDEO-STREAMING
2076,14974840,14974598,14974741,17,364,96652,105876,23656.55292,30191.01008,75.52668342,29900.15252,17,96390,13252.0708,17377.13425,-1,0,-1,0,-1,0,-1,0,VOIP
2077,14991331,14991095,14991098,6,40,90980,91879,21203.81188,25152.84899,87.05030928,30907.92939,5,90723,11496.41948,13675.16933,-1,0,-1,0,-1,0,-1,0,VOIP
2078,10614731,10614680,10574656,7339,7559,5295363,5295378,2653670,2643664,0.942086992,341.8833694,50,5295313,1179414.556,2247411.224,4979897,5137637.5,5295378,223078.7544,4979846,5137579.5,5295313,223068.8549,BROWSING
2079,4013188,4013144,3976642,28,416,992525,992519,191102.0952,220924.5556,10.2163168,4281.882633,13,992483,100329.7,230944.5158,-1,0,-1,0,-1,0,-1,0,CHAT
2080,13956994,13954834,13956936,2582,2327,7401814,7439931,820872.5882,606823.3043,3.009243968,1127.750001,42,7401814,340414.4878,1172656.996,2150710,6728423.5,11306137,6473864.516,1606088,4503951,7401814,4098197.156,EMAIL
2081,14995432,14966861,14954658,208,16,76348,76910,42399.03966,35022.61827,52.14921451,19043.26598,12,76150,19200.29706,22081.65535,-1,0,-1,0,-1,0,-1,0,VOIP
2082,14955964,14954607,14955964,7,5,308082,307716,2971.901232,4120.100275,579.3006723,458463.7272,0,307716,1726.418562,10759.51041,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2083,14980072,14979890,14979910,7,66,116327,91131,19328.89032,24719.32343,92.32265372,38357.02525,0,83957,10839.41534,13778.12239,-1,0,-1,0,-1,0,-1,0,VOIP
2084,14662013,14624577,14662013,0,0,3016316,3016089,6375.142546,12607.06191,235.9157641,205314.9864,0,3016089,4240.026894,75928.3222,2995279,3260586,4002055,494496.0962,1094132,2071209.25,3016089,785511.8472,VIDEO-STREAMING
2085,14997933,14997671,14997591,17,343,105956,123367,23618.37953,29875.67928,75.94379839,29664.02104,10,105956,13179.20299,17791.65915,-1,0,-1,0,-1,0,-1,0,VOIP
2086,14948610,14948343,14948348,11,298,122003,132864,31603.26216,38133.54082,57.99870356,21160.16138,8,121731,17261.67436,23382.62813,-1,0,-1,0,-1,0,-1,0,VOIP
2087,13011626,13011408,13011293,545,399,3687359,3687369,684810.9474,591422.4091,3.304736856,1210.532796,56,3687107,309800.619,850698.0545,3005381,4336275.667,6291854,1729999.554,3005119,3281006.667,3687107,359156.5285,BROWSING
2088,14980818,14980818,14980531,174,195,3053901,3093219,128041.1795,142671.7238,14.95245453,6472.810764,10,3053901,67178.55605,230415.02,11294780,11300000,11294780,0,3053901,3053901,3053901,0,CHAT
2089,5395277,5395277,5356527,21,2,671944,671324,10537.65039,5101.454286,289.88317,255203.7643,2,671324,3451.872681,26645.29963,-1,0,-1,0,-1,0,-1,0,EMAIL
2090,14966564,14953463,14966112,170,15,75248,74379,45589.82622,36150.02899,49.71080871,18837.3898,7,74117,20143.42396,23537.48567,-1,0,-1,0,-1,0,-1,0,VOIP
2091,14932753,14931340,14932753,0,5,328789,328380,3476.447031,4812.359974,495.5549723,390694.6696,0,328380,2018.212326,11943.20454,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2092,14598291,14598094,14597927,0,2,1192261,1181911,12287.95791,16837.28604,140.9069048,109055.0257,0,1181911,7100.336089,54505.0943,8409178,8409178,8409178,0,1181911,1181911,1181911,0,EMAIL
2093,14802904,14802526,14802904,0,0,1327713,1327340,4904.746852,9222.993146,312.4386945,269049.0325,0,1327340,3201.320069,36487.95805,1998335,3343203.333,6014267,2313227.832,1076933,1171667,1327340,135871.5853,VIDEO-STREAMING
2094,14948521,14948294,14948306,10,311,105726,134729,24425.31699,30757.83128,73.58587515,29118.66666,10,105447,13601.92994,18715.06682,-1,0,-1,0,-1,0,-1,0,VOIP
2095,14968748,14968628,14968542,7,3,413176,412628,15511.53161,14282.95992,134.6137967,64558.30508,3,412628,7432.347567,19328.80763,-1,0,-1,0,-1,0,-1,0,VOIP
2096,14958162,14958162,14917004,8,209,118389,118375,28011.53933,33596.85586,65.51607076,22794.44493,8,118087,15279.02145,20706.88418,-1,0,-1,0,-1,0,-1,0,VOIP
2097,7905757,7905757,7868987,347080,648,7558677,7521931,3952878.5,2622995.667,0.885430706,310.1537272,258,7521931,1317626.167,3042497.127,7869269,7869269,7869269,0,7521931,7521931,7521931,0,BROWSING
2098,14969658,14969658,14968445,10,367,6033698,5996605,482892.1935,598737.8,3.874504013,1657.152087,10,5996605,262625.5789,1080854.574,6024499,6746249.5,7468000,1020709.346,5669444,5833024.5,5996605,231337.7616,CHAT
2099,9179483,9179431,9140243,22,2,818246,817926,17319.68113,8494.649628,175.1732641,153285.7569,2,817926,5712.186061,44699.32832,-1,0,-1,0,-1,0,-1,0,EMAIL
2100,14991153,14991020,14986527,133,59,75559,75546,44616.13095,36199.34058,50.16291942,18444.47855,8,75318,19961.58855,22945.66682,-1,0,-1,0,-1,0,-1,0,VOIP
2101,14996373,14960094,14958487,0,4,314590,324350,3721.416418,5163.440456,461.3782279,363817.5711,0,284875,2167.732437,11902.44905,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2102,14357014,14356945,14317343,0,0,3439439,3478672,14740.18994,20511.95272,116.5980614,91751.73891,0,3439388,8581.598326,94708.08501,5256972,5256972,5256972,0,3439388,3439388,3439388,0,EMAIL
2103,14992005,14952392,14992005,12,76,82156,97713,19571.19372,25671.24144,90.04799558,36657.67187,0,80866,11113.42105,13340.04726,-1,0,-1,0,-1,0,-1,0,VOIP
2104,14960564,14959855,14960564,0,0,1325036,1287550,4877.683404,9217.845964,313.6245398,268777.8348,0,1287550,3189.205713,38058.30247,3042637,7015549.5,10988462,5618546.74,1284580,1286065,1287550,2100.106902,VIDEO-STREAMING
2105,14994309,14994037,14994177,16,240,113486,120769,28834.68654,36840.72973,61.95683976,25261.25079,16,113121,16157.66056,22044.23862,-1,0,-1,0,-1,0,-1,0,VOIP
2106,14987997,14987849,14987847,69,6,152146,152214,39132.76501,34694.09028,54.5102858,22819.99389,6,152001,18367.64338,26834.38459,-1,0,-1,0,-1,0,-1,0,VOIP
2107,14979968,14979733,14979764,186,325,123150,123185,25260.93255,31404.1174,71.56223565,24974.01864,0,122946,13986.89823,18271.3914,-1,0,-1,0,-1,0,-1,0,VOIP
2108,8165087,8164944,8164678,793,507,2982860,3019690,816494.4,816467.8,2.694398725,1028.158059,54,2982806,388813.6667,874206.3484,2215087,2720940.667,3505946,689219.471,2104581,2434098.333,2982806,478385.9209,BROWSING
2109,14506146,14506104,14506107,16,402,10486145,10486127,329684.1818,392056.9459,5.721712714,2482.25821,8,10485880,176904.2195,1157607.308,13946891,13900000,13946891,0,10485880,10500000,10485880,0,CHAT
2110,10366815,10366762,10366753,16,2,865994,826450,18413.43162,9537.031279,159.354633,135425.2005,2,826450,6279.112659,39619.12241,-1,0,-1,0,-1,0,-1,0,EMAIL
2111,14999772,14998024,14999772,170,111,75854,75785,42129.2809,34090.39091,53.20080865,19645.23194,16,75621,18820.29109,21476.72566,-1,0,-1,0,-1,0,-1,0,VOIP
2112,14966671,14964813,14966671,0,4,413057,383734,3913.392521,5420.742847,440.1112311,347728.3626,0,383734,2272.497874,13757.06911,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2113,10099906,10099847,10099848,10,3,1025987,984956,33554.30897,44492.72247,52.47573591,38904.32248,3,984956,19092.44991,87259.37348,-1,0,-1,0,-1,0,-1,0,EMAIL
2114,14989513,14989385,14989309,6,55,92393,98276,19492.04811,24572.6377,92.13107857,38364.95555,0,77333,10861.96594,13761.16474,-1,0,-1,0,-1,0,-1,0,VOIP
2115,13992030,13991944,13991982,0,0,1766684,1766585,5127.132283,9703.177531,298.241213,257898.1749,0,1766585,3353.794343,43379.35523,1982243,3215388.25,6047887,1925192.819,1017686,1242757.75,1766585,353235.2444,VIDEO-STREAMING
2116,14966407,14965916,14911326,16,312,122849,122760,27310.06569,34677.50233,65.47997793,26253.92988,16,122609,15287.44331,20786.50824,-1,0,-1,0,-1,0,-1,0,VOIP
2117,14991057,14951075,14991057,78,7,120994,120924,28103.52444,23460.1831,78.24665065,34673.73915,7,120702,12791.00427,18054.73974,-1,0,-1,0,-1,0,-1,0,VOIP
2118,14985567,14985295,14985326,115,414,113726,131198,24287.35008,30396.19878,74.20473313,26152.69746,18,113495,13488.35914,17477.16271,-1,0,-1,0,-1,0,-1,0,VOIP
2119,2503844,2503725,2503548,54,10,1168796,1130894,55638.33333,35261.23944,47.1275367,35286.54341,6,1130894,21400.37607,124677.7306,1875246,1875246,1875246,0,1130894,1130894,1130894,0,BROWSING
2120,14050593,14050593,14050333,170,217,12020454,12022477,453244.9355,562013.32,4.127939654,1590.893708,11,12020454,246501.6316,1589960.283,12023202,12000000,12023202,0,12020454,12000000,12020454,0,CHAT
2121,14718802,14718554,14718101,675,986,12819064,12812954,2102650.571,1226508.417,1.426746552,536.6605244,69,12812954,735940.1,2847730.842,13028525,13000000,13028525,0,12812954,12800000,12812954,0,EMAIL
2122,14988709,14988378,14988516,168,90,76680,75585,48194.14148,35857.69378,48.77004417,18106.22916,14,75387,20532.47808,22615.6857,-1,0,-1,0,-1,0,-1,0,VOIP
2123,14941857,14940274,14905394,0,0,430212,429772,1915.665342,2657.880528,897.4118813,713867.1585,0,429772,1114.398643,8552.834233,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2124,14993818,14856827,14993818,0,0,4308791,4309198,11078.91648,15700.33298,153.2631649,121608.5189,0,4308791,6527.56552,98910.28943,4308849,4308849,4308849,0,4308791,4308791,4308791,0,EMAIL
2125,14964190,14964003,14963930,9,74,99227,116924,22570.14027,28776.78846,79.18905066,32501.05752,0,92594,12638.67399,15817.03981,-1,0,-1,0,-1,0,-1,0,VOIP
